datetime,latitude,longitude,magnitude,depth,location,risk_level
2020-05-31 06:24:36,25.1,94.9,4.0,82.0,"46km ENE of Ukhrul, Manipur, India",Medium
2020-05-30 09:15:33,35.08,78.33,4.2,15.0,"124km NNE of Leh, Laddakh, India",Medium
2020-05-30 04:24:07,25.0,64.5,4.6,10.0,"548km NW of Dwarka, Gujarat, India",Medium
2020-05-29 23:53:28,23.2,93.8,3.2,5.0,"56km ESE of Champhai, Mizoram, India",Low
2020-05-29 22:00:07,28.8,76.7,2.9,10.0,"14km SE of Rohtak, Haryana, India",Low
2020-05-29 21:08:40,28.8,76.7,4.5,15.0,"14km SE of Rohtak, Haryana, India",Medium
2020-05-29 06:00:30,11.7,92.4,4.5,10.0,"36km WNW of Portblair, Andaman and Nicobar island, India",Medium
2020-05-28 22:05:48,35.3,79.3,4.3,150.0,"202km NE of Leh, Laddakh, India",Medium
2020-05-28 16:24:30,28.4,77.4,2.5,10.0,"8km E of Faridabad, Haryana, India",Low
2020-05-26 01:12:31,31.1,92.62,4.8,10.0,"398km N of Tawang, Arunachal Pradesh, India",Medium
2020-05-25 20:25:33,24.4,93.6,2.6,32.0,"20km WSW of Moirang, Manipur, India",Low
2020-05-25 20:12:15,24.4,93.7,5.2,40.0,"13km SW of Moirang, Manipur, India",Medium
2020-05-23 14:41:35,14.2,94.0,4.7,80.0,"151km NE of Diglipur, Andaman and Nicobar island, India",Medium
2020-05-23 01:13:09,11.5,93.4,4.1,10.0,"74km E of Portblair, Andaman and Nicobar island, India",Medium
2020-05-22 21:36:58,23.6,94.0,3.4,16.0,"70km ENE of Champhai, Mizoram, India",Low
2020-05-22 14:08:45,36.2,78.0,4.1,10.0,"230km N of Leh, Laddakh, India",Medium
2020-05-22 12:13:28,24.84,95.11,3.8,137.0,"64km E of Ukhrul, Manipur, India",Low
2020-05-22 03:26:45,25.0,94.9,3.6,113.0,"43km E of Ukhrul, Manipur, India",Low
2020-05-22 02:03:54,27.2,92.4,2.3,10.0,"66km SE of Tawang, Arunachal Pradesh, India",Low
2020-05-19 09:21:09,27.88,75.82,3.2,20.0,"107km N of Jaipur, Rajasthan, India",Low
2020-05-18 20:35:36,23.9,94.3,4.0,22.0,"85km SE of Moirang, Manipur, India",Medium
2020-05-18 07:53:48,32.3,76.0,3.5,5.0,"31km WNW of Dharamshala, Himachal Pradesh, India",Low
2020-05-18 05:54:08,32.7,76.7,3.0,5.0,"64km NNE of Dharamshala, Himachal Pradesh, India",Low
2020-05-17 08:57:18,25.0,94.7,3.2,110.0,"23km ENE of Ukhrul, Manipur, India",Low
2020-05-17 06:05:13,1.1,92.2,4.9,45.0,"683km SSW of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-05-16 14:49:20,31.5,77.4,3.8,10.0,"46km ESE of Mandi, Himachal Pradesh, India",Low
2020-05-16 03:44:42,25.5,91.6,2.2,10.0,"28km NNW of Cherrapunjee, Meghalaya, India",Low
2020-05-15 11:28:51,28.7,77.2,2.2,22.0,"9km N of New Delhi, India",Low
2020-05-14 05:57:21,29.6,70.5,4.1,175.0,"325km WNW of Bikaner, Rajasthan, India",Medium
2020-05-14 00:10:33,30.0,87.3,4.1,178.0,"292km NNW of Lachung, Sikkim, India",Medium
2020-05-13 13:38:41,30.6,70.9,4.2,10.0,"369km NW of Bikaner, Rajasthan, India",Medium
2020-05-13 05:50:33,26.1,89.9,2.9,22.0,"71km NNW of Tura, Meghalaya, India",Low
2020-05-13 01:09:27,26.8,93.4,2.8,10.0,"37km SSW of Itanagar, Arunachal Pradesh, India",Low
2020-05-12 04:09:35,24.9,93.9,4.4,47.0,"9km NNW of Imphal, Manipur, India",Medium
2020-05-11 22:27:05,23.6,94.3,4.0,120.0,"100km E of Champhai, Mizoram, India",Medium
2020-05-10 13:45:29,28.8,77.2,3.4,5.0,"20km N of New Delhi, India",Low
2020-05-10 04:04:54,30.6,79.1,2.1,5.0,"44km W of Joshimath, Uttarakhand , India",Low
2020-05-09 23:52:42,26.9,93.0,2.6,21.0,"34km NE of Tezpur, Assam, India",Low
2020-05-09 22:37:44,23.9,93.1,2.8,25.0,"11km W of Ngopa, Mizoram, India",Low
2020-05-09 15:36:53,21.5,70.9,4.3,20.0,"90km S of Rajkot, Gujarat, India",Medium
2020-05-09 06:20:02,24.3,93.8,3.4,30.0,"22km S of Moirang, Manipur, India",Low
2020-05-08 16:45:16,28.5,87.3,4.3,30.0,"154km NW of Yuksom, Sikkim, India",Medium
2020-05-07 10:27:04,32.8,76.2,2.4,10.0,"65km N of Dharamshala, Himachal Pradesh, India",Low
2020-05-07 09:28:33,32.8,76.1,2.9,7.0,"67km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-05-07 00:10:50,26.5,92.7,2.7,34.0,"19km SSW of Tezpur, Assam, India",Low
2020-05-06 04:28:35,25.94,90.89,2.9,6.0,"83km NE of Tura, Meghalaya, India",Low
2020-05-06 03:19:13,27.45,93.48,2.7,10.0,"42km NNW of Itanagar, Arunachal Pradesh, India",Low
2020-05-06 02:41:40,28.4,77.4,2.3,10.0,"8km E of Faridabad, Haryana, India",Low
2020-05-05 12:09:45,24.2,94.4,3.5,84.0,"71km ESE of Moirang, Manipur, India",Low
2020-05-05 01:40:44,25.8,90.6,3.1,6.0,"50km NE of Tura, Meghalaya, India",Low
2020-05-04 15:45:49,27.2,92.8,3.6,10.0,"60km N of Tezpur, Assam, India",Low
2020-05-04 02:47:56,26.0,92.5,2.6,5.0,"68km ENE of Nongpoh, Meghalaya, India",Low
2020-05-04 02:40:39,30.7,78.7,2.5,5.0,"25km E of Uttarkashi, Uttarakhand, India",Low
2020-05-03 16:00:39,26.3,93.0,3.5,46.0,"44km SSE of Tezpur, Assam, India",Low
2020-05-03 07:49:36,32.5,78.8,3.4,10.0,"25km SW of Hanley, Jammu & Kashmir, India",Low
2020-05-03 07:46:55,20.2,72.9,2.3,10.0,"95km WNW of Nashik, Maharashtra, India",Low
2020-05-03 00:29:53,28.9,77.0,3.0,5.0,"37km NNW of New Delhi, India",Low
2020-05-02 14:37:09,24.2,82.4,3.8,10.0,"142km NW of Ambikapur, Chhattisgarh, India",Low
2020-05-02 07:10:04,27.2,91.4,3.1,140.0,"63km SW of Tawang, Arunachal Pradesh, India",Low
2020-05-01 21:23:10,25.9,95.2,3.0,100.0,"83km SE of Mokokchung, Nagaland, India",Low
2020-05-01 08:33:54,26.0,94.8,3.6,19.0,"45km SE of Mokokchung, Nagaland, India",Low
2020-05-01 01:47:55,32.1,89.3,4.3,20.0,"493km N of Lachung, Sikkim, India",Medium
2020-04-30 01:00:56,30.04,80.0,2.9,5.0,"55km NNW of Pithoragarh, Uttarakhand, India",Low
2020-04-28 12:17:50,32.3,76.1,4.0,19.0,"22km WNW of Dharamshala, Himachal Pradesh, India",Medium
2020-04-28 01:24:30,12.3,92.8,4.4,10.0,"75km N of Portblair, Andaman and Nicobar island, India",Medium
2020-04-27 22:54:58,19.5,77.2,3.4,9.0,"131km NW of Nizamabad, Telangana, India",Low
2020-04-27 19:01:24,30.2,77.5,2.4,23.0,"52km WSW of Dehradun, Uttarakhand, India",Low
2020-04-25 22:45:58,27.8,91.1,2.6,5.0,"80km WNW of Tawang, Arunachal Pradesh, India",Low
2020-04-25 20:35:30,32.5,76.4,2.4,5.0,"32km NNE of Dharamshala, Himachal Pradesh, India",Low
2020-04-25 20:08:30,30.0,69.7,4.4,30.0,"414km WNW of Bikaner, Rajasthan, India",Medium
2020-04-25 19:59:10,30.0,69.6,4.6,10.0,"422km WNW of Bikaner, Rajasthan, India",Medium
2020-04-24 10:45:23,24.1,95.67,4.1,10.0,"151km SE of Ukhrul, Manipur, India",Medium
2020-04-24 07:49:07,33.0,76.2,3.0,5.0,"87km N of Dharamshala, Himachal Pradesh, India",Low
2020-04-22 15:15:16,20.6,78.6,3.0,10.0,"79km SW of Nagpur, Maharashtra, India",Low
2020-04-21 20:39:41,30.4,79.3,3.3,5.0,"30km SW of Joshimath, Uttarakhand , India",Low
2020-04-21 05:39:09,9.5,93.0,4.7,10.0,"238km S of Portblair, Andaman and Nicobar island, India",Medium
2020-04-21 04:34:43,28.9,76.7,3.2,10.0,"9km E of Rohtak, Haryana, India",Low
2020-04-20 23:30:12,29.5,76.3,3.1,5.0,"73km NNW of Rohtak, Haryana, India",Low
2020-04-20 14:23:28,29.0,70.0,4.0,190.0,"341km WNW of Bikaner, Rajasthan, India",Medium
2020-04-20 10:49:55,20.35,93.19,4.0,10.0,"328km S of Thenzawl, Mizoram, India",Medium
2020-04-20 04:11:57,33.1,76.3,2.6,10.0,"98km N of Dharamshala, Himachal Pradesh, India",Low
2020-04-18 22:47:43,31.5,93.4,4.3,10.0,"410km NNW of Basar, Arunachal Pradesh, India",Medium
2020-04-18 17:36:39,28.9,76.7,2.9,10.0,"9km E of Rohtak, Haryana, India",Low
2020-04-18 10:02:21,25.81,90.23,3.8,22.0,"33km N of Tura, Meghalaya, India",Low
2020-04-18 03:05:37,32.69,97.42,4.2,10.0,"546km NNE of Pangin, Arunachal Pradesh, India",Medium
2020-04-18 00:40:28,29.9,79.8,2.4,5.0,"53km NW of Pithoragarh, Uttarakhand, India",Low
2020-04-17 21:20:13,22.6,93.7,3.6,64.0,"102km SSE of Champhai, Mizoram, India",Low
2020-04-17 11:45:27,27.6,93.7,4.2,10.0,"58km N of Itanagar, Arunachal Pradesh, India",Medium
2020-04-17 01:10:36,33.2,75.9,3.0,5.0,"93km ENE of Katra, Jammu and Kashmir, India",Low
2020-04-16 17:15:27,22.6,94.0,5.9,70.0,"117km SE of Champhai, Mizoram, India",Medium
2020-04-16 08:26:22,28.7,77.1,2.0,10.0,"13km NW of New Delhi, India",Low
2020-04-15 10:52:31,31.1,71.8,4.6,205.0,"297km W of Amritsar, Punjab, India",Medium
2020-04-15 01:06:21,3.8,96.2,4.5,75.0,"437km SE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-04-14 14:56:34,27.7,92.7,3.7,15.0,"82km E of Tawang, Arunachal Pradesh, India",Low
2020-04-14 10:51:38,29.6,82.9,3.9,10.0,"259km E of Pithoragarh, Uttarakhand, India",Low
2020-04-14 03:13:05,25.1,91.8,3.3,34.0,"20km SSE of Cherrapunjee, Meghalaya, India",Low
2020-04-14 03:03:02,22.9,93.9,3.7,115.0,"85km SE of Champhai, Mizoram, India",Low
2020-04-13 23:04:02,12.1,92.8,4.3,16.0,"53km N of Portblair, Andaman and Nicobar island, India",Medium
2020-04-13 15:19:39,30.0,80.0,3.6,5.0,"50km NNW of Pithoragarh, Uttarakhand, India",Low
2020-04-13 13:26:32,28.7,77.2,2.7,5.0,"9km N of New Delhi, India",Low
2020-04-12 17:45:03,28.7,77.2,3.5,8.0,"9km N of New Delhi, India",Low
2020-04-12 06:02:56,29.3,70.0,4.1,10.0,"352km WNW of Bikaner, Rajasthan, India",Medium
2020-04-11 02:51:38,30.0,80.0,3.1,5.0,"50km NNW of Pithoragarh, Uttarakhand, India",Low
2020-04-10 11:51:38,33.3,76.6,3.0,10.0,"115km SSW of Alchi(Leh),Jammu & Kashmir,India",Low
2020-04-10 04:48:36,27.3,91.6,2.8,10.0,"41km SW of Tawang, Arunachal Pradesh, India",Low
2020-04-10 03:28:57,24.7,94.8,3.7,102.0,"41km SE of Ukhrul, Manipur, India",Low
2020-04-09 23:24:18,32.6,96.3,4.1,10.0,"505km N of Pangin, Arunachal Pradesh, India",Medium
2020-04-09 21:57:59,28.6,77.6,2.4,15.0,"21km ENE of Noida, Uttar Pradesh, India",Low
2020-04-09 01:54:47,32.7,76.1,2.2,2.0,"57km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-04-08 22:01:45,25.0,94.3,3.3,40.0,"18km SW of Shirui, Manipur, India",Low
2020-04-08 21:55:39,27.3,91.7,3.7,32.0,"35km SSW of Tawang, Arunachal Pradesh, India",Low
2020-04-08 11:24:02,23.5,87.1,4.1,15.0,"21km W of Durgapur, West Bengal, India",Medium
2020-04-08 02:22:39,31.2,78.0,2.8,5.0,"67km NW of Uttarkashi, Uttarakhand, India",Low
2020-04-07 21:06:03,24.7,94.1,3.1,49.0,"21km SE of Imphal, Manipur, India",Low
2020-04-07 20:29:52,27.6,92.7,3.1,5.0,"81km E of Tawang, Arunachal Pradesh, India",Low
2020-04-07 19:45:58,20.2,72.9,2.6,10.0,"95km WNW of Nashik, Maharashtra, India",Low
2020-04-07 16:09:09,29.5,95.4,4.4,10.0,"151km N of Pangin, Arunachal Pradesh, India",Medium
2020-04-07 12:59:43,32.8,74.3,4.2,199.0,"62km WSW of Katra, Jammu and Kashmir, India",Medium
2020-04-07 11:46:01,29.6,77.6,2.0,5.0,"66km SW of Haridwar, Uttarakhand, India",Low
2020-04-07 02:23:47,33.1,76.17,2.6,5.0,"99km N of Dharamshala, Himachal Pradesh, India",Low
2020-04-07 00:50:24,2.87,95.82,4.7,10.0,"506km SSE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-04-06 22:14:28,20.2,72.9,2.2,5.0,"95km WNW of Nashik, Maharashtra, India",Low
2020-04-06 19:43:24,26.3,93.5,2.5,13.0,"49km NNW of Dimapur, Nagaland, India",Low
2020-04-06 07:03:51,32.3,76.6,3.1,5.0,"27km ENE of Dharamshala, Himachal Pradesh, India",Low
2020-04-06 05:18:45,32.3,97.2,4.5,10.0,"498km NNE of Pangin, Arunachal Pradesh, India",Medium
2020-04-06 01:08:49,26.7,93.4,2.5,5.0,"47km SSW of Itanagar, Arunachal Pradesh, India",Low
2020-04-06 00:18:31,20.0,72.9,3.1,10.0,"93km W of Nashik, Maharashtra, India",Low
2020-04-05 23:24:55,26.8,92.7,2.9,12.0,"18km NNW of Tezpur, Assam, India",Low
2020-04-05 23:20:32,26.4,92.7,4.3,38.0,"29km SSW of Tezpur, Assam, India",Medium
2020-04-05 06:32:53,29.0,76.7,2.5,8.0,"14km NE of Rohtak, Haryana, India",Low
2020-04-04 06:14:32,35.5,74.8,4.0,60.0,"157km N of Srinagar, Jammu and Kashmir, India",Medium
2020-04-04 01:54:08,30.0,87.6,3.8,194.0,"280km NNW of Lachung, Sikkim, India",Low
2020-04-03 22:02:13,23.9,92.4,2.5,31.0,"34km WNW of Aizawal,Mizoram,India",Low
2020-04-03 19:47:56,26.2,93.1,3.2,26.0,"58km SSE of Tezpur, Assam, India",Low
2020-04-03 17:17:50,12.3,76.7,3.2,40.0,"98km N of Ooty, Tamil Nadu, India",Low
2020-04-03 04:02:01,27.3,92.0,2.9,15.0,"33km SSE of Tawang, Arunachal Pradesh, India",Low
2020-04-02 23:05:34,26.2,97.0,3.6,20.0,"175km SSE of Changlang, Arunachal Pradesh, India",Low
2020-04-02 20:38:35,38.2,83.7,4.2,10.0,"710km NE of Leh, Laddakh, India",Medium
2020-04-02 02:03:38,32.9,97.9,4.5,10.0,"585km NNE of Pangin, Arunachal Pradesh, India",Medium
2020-04-01 23:39:18,20.0,72.8,3.0,18.0,"103km N of Mumbai, Maharashtra, India",Low
2020-04-01 22:20:58,30.0,80.0,3.3,5.0,"50km NNW of Pithoragarh, Uttarakhand, India",Low
2020-04-01 19:11:49,32.5,97.2,4.2,10.0,"518km NNE of Pangin, Arunachal Pradesh, India",Medium
2020-04-01 17:53:27,33.0,98.8,5.3,10.0,"620km NNE of Changlang, Arunachal Pradesh, India",Medium
2020-03-31 09:23:22,25.71,91.74,3.2,15.0,"20km SSW of Nongpoh, Meghalaya, India",Low
2020-03-30 11:41:35,32.7,76.1,3.6,5.0,"57km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-30 07:49:27,32.7,76.0,2.9,5.0,"61km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-30 01:35:18,32.7,76.1,2.5,5.0,"57km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-30 00:57:52,24.9,93.6,2.6,16.0,"34km NNW of Bishnupur, Manipur, India",Low
2020-03-30 00:17:49,32.9,76.0,2.5,10.0,"81km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-29 23:57:33,32.7,76.1,2.5,5.0,"57km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-29 23:47:46,32.7,76.1,4.5,10.0,"57km NNW of Dharamshala, Himachal Pradesh, India",Medium
2020-03-29 11:31:23,32.73,76.0,2.6,3.0,"64km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-29 07:05:43,27.35,91.19,2.8,10.0,"72km WSW of Tawang, Arunachal Pradesh, India",Low
2020-03-29 06:19:29,32.75,76.14,2.3,3.0,"61km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-29 05:05:03,25.9,91.1,2.0,13.0,"69km WSW of Guwahati, Assam, India",Low
2020-03-29 03:57:50,35.1,73.4,3.5,10.0,"147km NW of Gulmarg, Jammu and Kashmir, India",Low
2020-03-29 03:55:26,32.8,76.0,2.4,5.0,"71km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-28 07:43:15,27.2,91.96,2.7,15.0,"42km SSE of Tawang, Arunachal Pradesh, India",Low
2020-03-28 05:09:32,26.5,93.4,2.5,11.0,"62km ESE of Tezpur, Assam, India",Low
2020-03-27 20:43:01,32.65,76.26,3.2,2.0,"48km N of Dharamshala, Himachal Pradesh, India",Low
2020-03-27 18:58:41,32.95,76.0,3.1,3.0,"86km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-27 18:49:42,32.73,76.2,3.6,3.0,"58km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-27 17:47:26,32.74,76.17,2.4,3.0,"59km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-27 17:45:14,32.38,76.78,3.0,3.0,"41km WNW of Manali, Himachal Pradesh, India",Low
2020-03-27 17:39:41,32.73,76.25,2.6,3.0,"57km N of Dharamshala, Himachal Pradesh, India",Low
2020-03-27 17:17:01,32.75,76.08,4.2,3.0,"63km NNW of Dharamshala, Himachal Pradesh, India",Medium
2020-03-27 17:11:19,32.72,76.18,3.5,3.0,"57km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-27 16:54:39,32.73,76.23,2.6,3.0,"57km N of Dharamshala, Himachal Pradesh, India",Low
2020-03-27 16:31:15,32.74,76.22,2.9,3.0,"58km N of Dharamshala, Himachal Pradesh, India",Low
2020-03-27 16:21:13,32.74,76.2,2.9,5.0,"59km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-03-27 16:06:48,32.73,76.23,2.9,3.0,"57km N of Dharamshala, Himachal Pradesh, India",Low
2020-03-26 08:11:15,37.7,77.3,3.8,33.0,"365km NNE of Kargil, Laddakh, India",Low
2020-03-26 03:45:02,25.6,93.4,2.8,25.0,"42km WSW of Chumukedima, Nagaland, India",Low
2020-03-26 01:13:07,25.1,91.9,2.4,39.0,"25km SE of Cherrapunjee, Meghalaya, India",Low
2020-03-26 00:48:16,24.5,94.5,3.8,30.0,"48km S of Ukhrul, Manipur, India",Low
2020-03-25 14:15:57,34.8,86.1,4.0,240.0,"699km ENE of Hanley, Jammu & Kashmir, India",Medium
2020-03-25 05:09:30,28.6,87.3,4.2,10.0,"163km NW of Yuksom, Sikkim, India",Medium
2020-03-25 04:43:29,28.6,87.3,3.7,10.0,"163km NW of Yuksom, Sikkim, India",Low
2020-03-25 02:26:44,24.7,95.1,3.0,126.0,"67km ESE of Ukhrul, Manipur, India",Low
2020-03-24 20:30:36,8.2,92.4,4.5,10.0,"212km NW of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-03-24 20:16:07,28.6,77.0,2.0,6.0,"15km N of Gurugram, Haryana, India",Low
2020-03-24 07:22:24,27.8,76.5,3.3,10.0,"89km SW of Gurugram, Haryana, India",Low
2020-03-24 06:34:26,25.77,94.16,2.8,15.0,"11km NNE of Kohima, Nagaland, India",Low
2020-03-24 06:34:25,25.7,94.2,2.8,20.0,"9km ENE of Kohima, Nagaland, India",Low
2020-03-23 03:11:22,25.6,97.3,3.0,155.0,"247km SSE of Changlang, Arunachal Pradesh, India",Low
2020-03-22 09:01:09,25.5,91.0,2.9,5.0,"77km WNW of Cherrapunjee, Meghalaya, India",Low
2020-03-21 13:28:45,23.2,94.3,4.5,118.0,"103km ESE of Champhai, Mizoram, India",Medium
2020-03-21 11:14:46,18.4,82.3,4.0,10.0,"81km SSE of Jagdalpur, Chhattisgarh, India",Medium
2020-03-21 10:55:23,30.8,78.9,3.2,56.0,"45km E of Uttarkashi, Uttarakhand, India",Low
2020-03-20 20:13:11,27.2,92.8,3.2,5.0,"60km N of Tezpur, Assam, India",Low
2020-03-20 07:03:15,28.6,87.3,5.6,10.0,"163km NW of Yuksom, Sikkim, India",Medium
2020-03-19 18:29:01,8.8,93.9,4.2,40.0,"199km N of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-03-19 09:19:04,20.0,72.9,3.3,10.0,"93km W of Nashik, Maharashtra, India",Low
2020-03-18 20:29:29,31.2,79.2,3.3,5.0,"79km NNW of Joshimath, Uttarakhand , India",Low
2020-03-18 01:17:37,25.5,90.9,3.2,10.0,"69km E of Tura, Meghalaya, India",Low
2020-03-17 09:35:09,34.4,85.9,4.4,10.0,"669km ENE of Hanley, Jammu & Kashmir, India",Medium
2020-03-17 05:26:19,26.9,75.3,3.1,39.0,"48km W of Jaipur, Rajasthan, India",Low
2020-03-15 18:40:44,29.0,95.2,4.0,30.0,"95km N of Pangin, Arunachal Pradesh, India",Medium
2020-03-15 15:40:07,27.7,91.1,2.9,10.0,"77km W of Tawang, Arunachal Pradesh, India",Low
2020-03-15 12:33:31,27.2,92.1,2.5,19.0,"47km SSE of Tawang, Arunachal Pradesh, India",Low
2020-03-11 19:49:30,32.5,78.6,4.1,10.0,"40km WSW of Hanley, Jammu & Kashmir, India",Medium
2020-03-11 04:55:20,30.7,78.6,2.6,10.0,"16km E of Uttarkashi, Uttarakhand, India",Low
2020-03-10 01:48:36,27.8,94.3,2.5,10.0,"43km WSW of Basar, Arunachal Pradesh, India",Low
2020-03-10 01:24:21,20.0,72.5,2.9,10.0,"110km NNW of Mumbai, Maharashtra, India",Low
2020-03-10 00:42:41,25.7,94.5,2.7,10.0,"39km E of Kohima, Nagaland, India",Low
2020-03-09 17:18:40,19.9,73.0,2.3,10.0,"83km W of Nashik, Maharashtra, India",Low
2020-03-09 14:18:17,20.9,81.8,4.0,30.0,"42km SSE of Raipur, Chhattisgarh, India",Medium
2020-03-09 01:50:53,29.9,79.9,2.4,5.0,"46km NW of Pithoragarh, Uttarakhand, India",Low
2020-03-08 04:28:17,36.8,75.6,4.2,10.0,"254km N of Kargil, Laddakh, India",Medium
2020-03-07 03:12:43,35.7,77.6,3.6,110.0,"169km NNE of Alchi(Leh),Jammu & Kashmir,India",Low
2020-03-06 16:47:11,24.7,94.3,3.4,14.0,"31km SW of Ukhrul, Manipur, India",Low
2020-03-06 01:29:19,27.8,66.3,4.5,30.0,"673km NNW of Dwarka, Gujarat, India",Medium
2020-03-05 21:04:18,27.3,94.0,2.8,8.0,"45km ENE of Itanagar, Arunachal Pradesh, India",Low
2020-03-05 12:29:55,25.6,96.9,4.3,13.0,"239km S of Changlang, Arunachal Pradesh, India",Medium
2020-03-04 18:58:48,31.4,94.8,4.1,140.0,"365km N of Pangin, Arunachal Pradesh, India",Medium
2020-03-04 17:12:34,33.3,75.6,3.4,5.0,"71km ENE of Katra, Jammu and Kashmir, India",Low
2020-03-04 05:49:58,24.3,96.5,4.2,10.0,"216km ESE of Ukhrul, Manipur, India",Medium
2020-03-04 03:32:13,25.9,90.8,2.4,0.8,"73km NE of Tura, Meghalaya, India",Low
2020-03-03 02:16:58,24.2,94.7,3.6,160.0,"84km SSE of Ukhrul, Manipur, India",Low
2020-03-03 00:02:33,32.0,89.4,4.2,10.0,"483km N of Lachung, Sikkim, India",Medium
2020-03-02 21:05:54,33.7,80.4,4.8,10.0,"174km NE of Hanley, Jammu & Kashmir, India",Medium
2020-03-01 10:13:38,31.3,77.4,3.2,5.0,"30km NE of Shimla, Himachal Pradesh, India",Low
2020-03-01 04:23:51,27.9,94.2,3.2,5.0,"48km W of Basar, Arunachal Pradesh, India",Low
2020-03-01 01:35:24,26.5,92.1,4.2,10.0,"53km NE of Guwahati, Assam, India",Medium
2020-02-29 04:41:56,33.0,76.2,3.2,10.0,"87km N of Dharamshala, Himachal Pradesh, India",Low
2020-02-29 00:35:41,24.7,91.8,2.8,10.0,"50km NW of Dharmanagar, Tripura, India",Low
2020-02-28 19:02:22,33.0,76.1,2.8,10.0,"89km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-02-28 16:37:13,32.9,76.1,4.1,10.0,"78km NNW of Dharamshala, Himachal Pradesh, India",Medium
2020-02-28 14:42:29,33.0,76.1,3.1,5.0,"89km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-02-28 10:48:40,31.4,77.4,2.7,5.0,"39km NNE of Shimla, Himachal Pradesh, India",Low
2020-02-27 15:16:46,33.0,76.1,3.6,10.0,"89km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-02-27 03:47:58,19.5,77.0,2.5,29.0,"133km S of Akola,Maharashtra,India",Low
2020-02-26 22:42:36,33.0,76.1,2.7,10.0,"89km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-02-26 20:34:04,33.4,76.3,5.2,10.0,"114km SE of Pahalgam, Jammu and Kashmir, India",Medium
2020-02-26 18:47:52,25.5,91.1,3.0,5.0,"68km WNW of Cherrapunjee, Meghalaya, India",Low
2020-02-26 07:58:05,32.9,76.0,3.6,5.0,"81km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-02-26 02:09:21,31.8,77.3,2.2,5.0,"25km SE of Kullu, Himachal Pradesh, India",Low
2020-02-25 16:14:35,36.4,77.0,3.9,231.0,"219km NNE of Kargil, Laddakh, India",Low
2020-02-25 06:40:12,25.5,91.7,2.7,14.0,"21km WSW of Shillong, Meghalaya, India",Low
2020-02-25 03:50:49,24.8,91.7,3.8,10.0,"52km S of Cherrapunjee, Meghalaya, India",Low
2020-02-24 13:23:30,28.9,76.7,2.4,6.0,"9km E of Rohtak, Haryana, India",Low
2020-02-24 12:37:59,24.4,94.4,3.2,73.0,"59km S of Ukhrul, Manipur, India",Low
2020-02-24 01:03:22,25.8,97.2,3.8,10.0,"222km SSE of Changlang, Arunachal Pradesh, India",Low
2020-02-23 13:01:41,25.5,97.4,3.8,39.0,"260km SSE of Changlang, Arunachal Pradesh, India",Low
2020-02-23 05:35:03,26.2,92.6,2.8,28.0,"53km SSW of Tezpur, Assam, India",Low
2020-02-23 05:12:35,25.7,94.9,3.4,30.0,"77km ESE of Wokha, Nagaland, India",Low
2020-02-22 17:01:10,23.9,94.3,3.4,26.0,"85km SE of Moirang, Manipur, India",Low
2020-02-22 05:59:09,27.4,91.9,3.4,5.0,"19km S of Tawang, Arunachal Pradesh, India",Low
2020-02-22 04:20:42,33.2,75.9,2.9,9.0,"93km ENE of Katra, Jammu and Kashmir, India",Low
2020-02-21 08:32:32,24.9,91.4,2.9,10.0,"53km SW of Cherrapunjee, Meghalaya, India",Low
2020-02-21 06:31:52,19.8,88.0,4.7,10.0,"226km E of Puri, Odisha, India",Medium
2020-02-21 02:05:03,25.5,92.8,3.3,15.0,"91km E of Shillong, Meghalaya, India",Low
2020-02-20 23:31:36,34.4,85.7,4.8,10.0,"652km ENE of Hanley, Jammu & Kashmir, India",Medium
2020-02-19 20:58:29,29.5,81.5,3.0,10.0,"124km E of Pithoragarh, Uttarakhand, India",Low
2020-02-18 12:48:32,31.5,77.5,2.0,5.0,"53km NE of Shimla, Himachal Pradesh, India",Low
2020-02-18 03:40:05,33.8,75.9,3.6,17.0,"59km ESE of Pahalgam, Jammu and Kashmir, India",Low
